student_id,subject,score
ST04350,English,80
ST04350,Amharic,49
ST04350,Biology,92
ST04350,Chemistry,73
ST04351,Mathematics,53
ST04351,English,86
ST04351,Amharic,75
ST04351,Biology,53
ST04351,Chemistry,85
ST04352,Mathematics,46
ST04352,English,43
ST04352,Amharic,88
ST04352,Biology,93
ST04352,Chemistry,95
ST04353,Mathematics,71
ST04353,English,79
ST04353,Amharic,47
ST04353,Biology,84
ST04353,Chemistry,76
ST04354,Mathematics,40
ST04354,English,67
ST04354,Amharic,94
ST04354,Biology,86
ST04354,Chemistry,93
ST04355,Mathematics,61
ST04355,English,97
ST04355,Amharic,69
ST04355,Biology,98
ST04355,Chemistry,49
ST04356,Mathematics,92
ST04356,English,94
ST04356,Amharic,54
ST04356,Biology,86
ST04356,Chemistry,48
ST04357,Mathematics,64
ST04357,English,52
ST04357,Amharic,97
ST04357,Biology,53
ST04357,Chemistry,72
ST04358,Mathematics,55
ST04358,English,53
ST04358,Amharic,96
ST04358,Biology,97
ST04358,Chemistry,53
ST04359,Mathematics,87
ST04359,English,54
ST04359,Amharic,76
ST04359,Biology,66
ST04359,Chemistry,45
ST04360,Mathematics,75
ST04360,English,46
ST04360,Amharic,97
ST04360,Biology,86
ST04360,Chemistry,48
ST04361,Mathematics,73
ST04361,English,53
ST04361,Amharic,42
ST04361,Biology,50
ST04361,Chemistry,75
ST04362,Mathematics,99
ST04362,English,58
ST04362,Amharic,46
ST04362,Biology,60
ST04362,Chemistry,87
ST04363,Mathematics,65
ST04363,English,61
ST04363,Amharic,75
ST04363,Biology,65
ST04363,Chemistry,60
ST04364,Mathematics,50
ST04364,English,88
ST04364,Amharic,50
ST04364,Biology,97
ST04364,Chemistry,73
ST04365,Mathematics,43
ST04365,English,79
ST04365,Amharic,100
ST04365,Biology,46
ST04365,Chemistry,95
ST04366,Mathematics,61
ST04366,English,92
ST04366,Amharic,44
ST04366,Biology,55
ST04366,Chemistry,80
ST04367,Mathematics,76
ST04367,English,48
ST04367,Amharic,99
ST04367,Biology,78
ST04367,Chemistry,47
ST04368,Mathematics,80
ST04368,English,45
ST04368,Amharic,69
ST04368,Biology,75
ST04368,Chemistry,92
ST04369,Mathematics,54
ST04369,English,73
ST04369,Amharic,60
ST04369,Biology,55
ST04369,Chemistry,50
ST04370,Mathematics,82
ST04370,English,95
ST04370,Amharic,58
ST04370,Biology,78
ST04370,Chemistry,67
ST04371,Mathematics,79
ST04371,English,76
ST04371,Amharic,66
ST04371,Biology,96
ST04371,Chemistry,78
ST04372,Mathematics,99
ST04372,English,62
ST04372,Amharic,80
ST04372,Biology,98
ST04372,Chemistry,52
ST04373,Mathematics,73
ST04373,English,64
ST04373,Amharic,46
ST04373,Biology,52
ST04373,Chemistry,74
ST04374,Mathematics,100
ST04374,English,67
ST04374,Amharic,91
ST04374,Biology,44
ST04374,Chemistry,51
ST04375,Mathematics,82
ST04375,English,66
ST04375,Amharic,92
ST04375,Biology,56
ST04375,Chemistry,45
ST04376,Mathematics,64
ST04376,English,65
ST04376,Amharic,51
ST04376,Biology,81
ST04376,Chemistry,45
ST04377,Mathematics,50
ST04377,English,63
ST04377,Amharic,82
ST04377,Biology,42
ST04377,Chemistry,45
ST04378,Mathematics,70
ST04378,English,84
ST04378,Amharic,53
ST04378,Biology,42
ST04378,Chemistry,86
ST04379,Mathematics,51
ST04379,English,56
ST04379,Amharic,84
ST04379,Biology,96
ST04379,Chemistry,51
ST04380,Mathematics,89
ST04380,English,68
ST04380,Amharic,40
ST04380,Biology,96
ST04380,Chemistry,43
ST04381,Mathematics,56
ST04381,English,82
ST04381,Amharic,52
ST04381,Biology,70
ST04381,Chemistry,91
ST04382,Mathematics,48
ST04382,English,83
ST04382,Amharic,80
ST04382,Biology,93
ST04382,Chemistry,51
ST04383,Mathematics,97
ST04383,English,45
ST04383,Amharic,70
ST04383,Biology,63
ST04383,Chemistry,93
ST04384,Mathematics,78
ST04384,English,87
ST04384,Amharic,76
ST04384,Biology,67
ST04384,Chemistry,72
ST04385,Mathematics,86
ST04385,English,75
ST04385,Amharic,86
ST04385,Biology,65
ST04385,Chemistry,61
ST04386,Mathematics,83
ST04386,English,45
ST04386,Amharic,97
ST04386,Biology,100
ST04386,Chemistry,99
ST04387,Mathematics,62
ST04387,English,81
ST04387,Amharic,85
ST04387,Biology,81
ST04387,Chemistry,80
ST04388,Mathematics,79
ST04388,English,65
ST04388,Amharic,68
ST04388,Biology,58
ST04388,Chemistry,98
ST04389,Mathematics,92
ST04389,English,47
ST04389,Amharic,78
ST04389,Biology,41
ST04389,Chemistry,48
ST04390,Mathematics,43
ST04390,English,65
ST04390,Amharic,94
ST04390,Biology,97
ST04390,Chemistry,52
ST04391,Mathematics,76
ST04391,English,86
ST04391,Amharic,53
ST04391,Biology,99
ST04391,Chemistry,96
ST04392,Mathematics,57
ST04392,English,97
ST04392,Amharic,95
ST04392,Biology,79
ST04392,Chemistry,88
ST04393,Mathematics,68
ST04393,English,44
ST04393,Amharic,84
ST04393,Biology,63
ST04393,Chemistry,81
ST04394,Mathematics,57
ST04394,English,57
ST04394,Amharic,71
ST04394,Biology,74
ST04394,Chemistry,62
ST04395,Mathematics,95
ST04395,English,40
ST04395,Amharic,74
ST04395,Biology,78
ST04395,Chemistry,93
ST04396,Mathematics,40
ST04396,English,91
ST04396,Amharic,66
ST04396,Biology,48
ST04396,Chemistry,82
ST04397,Mathematics,41
ST04397,English,55
ST04397,Amharic,69
ST04397,Biology,80
ST04397,Chemistry,67
ST04398,Mathematics,98
ST04398,English,81
ST04398,Amharic,50
ST04398,Biology,88
ST04398,Chemistry,56
ST04399,Mathematics,44
ST04399,English,54
ST04399,Amharic,90
ST04399,Biology,65
ST04399,Chemistry,44
ST04400,Mathematics,68
ST04400,English,85
ST04400,Amharic,97
ST04400,Biology,68
ST04400,Chemistry,81
ST04401,Mathematics,86
ST04401,English,49
ST04401,Amharic,71
ST04401,Biology,60
ST04401,Chemistry,90
ST04402,Mathematics,76
ST04402,English,45
ST04402,Amharic,70
ST04402,Biology,73
ST04402,Chemistry,46
ST04403,Mathematics,96
ST04403,English,76
ST04403,Amharic,41
ST04403,Biology,43
ST04403,Chemistry,79
ST04404,Mathematics,43
ST04404,English,73
ST04404,Amharic,92
ST04404,Biology,41
ST04404,Chemistry,97
ST04405,Mathematics,76
ST04405,English,49
ST04405,Amharic,41
ST04405,Biology,53
ST04405,Chemistry,89
ST04406,Mathematics,61
ST04406,English,74
ST04406,Amharic,67
ST04406,Biology,63
ST04406,Chemistry,96
ST04407,Mathematics,61
ST04407,English,62
ST04407,Amharic,98
ST04407,Biology,63
ST04407,Chemistry,74
ST04408,Mathematics,53
ST04408,English,44
ST04408,Amharic,53
ST04408,Biology,63
ST04408,Chemistry,83
ST04409,Mathematics,90
ST04409,English,58
ST04409,Amharic,56
ST04409,Biology,74
ST04409,Chemistry,69
ST04410,Mathematics,55
ST04410,English,65
ST04410,Amharic,79
ST04410,Biology,89
ST04410,Chemistry,91
ST04411,Mathematics,96
ST04411,English,97
ST04411,Amharic,56
ST04411,Biology,81
ST04411,Chemistry,50
ST04412,Mathematics,48
ST04412,English,93
ST04412,Amharic,81
ST04412,Biology,98
ST04412,Chemistry,40
ST04413,Mathematics,55
ST04413,English,76
ST04413,Amharic,99
ST04413,Biology,74
ST04413,Chemistry,73
ST04414,Mathematics,82
ST04414,English,90
ST04414,Amharic,50
ST04414,Biology,89
ST04414,Chemistry,80
ST04415,Mathematics,86
ST04415,English,41
ST04415,Amharic,74
ST04415,Biology,45
ST04415,Chemistry,48
ST04416,Mathematics,97
ST04416,English,45
ST04416,Amharic,87
ST04416,Biology,49
ST04416,Chemistry,48
ST04417,Mathematics,66
ST04417,English,98
ST04417,Amharic,69
ST04417,Biology,96
ST04417,Chemistry,99
ST04418,Mathematics,60
ST04418,English,95
ST04418,Amharic,100
ST04418,Biology,67
ST04418,Chemistry,47
ST04419,Mathematics,89
ST04419,English,91
ST04419,Amharic,79
ST04419,Biology,77
ST04419,Chemistry,66
ST04420,Mathematics,57
ST04420,English,42
ST04420,Amharic,57
ST04420,Biology,60
ST04420,Chemistry,63
ST04421,Mathematics,87
ST04421,English,62
ST04421,Amharic,93
ST04421,Biology,57
ST04421,Chemistry,45
ST04422,Mathematics,84
ST04422,English,92
ST04422,Amharic,64
ST04422,Biology,94
ST04422,Chemistry,72
ST04423,Mathematics,47
ST04423,English,95
ST04423,Amharic,71
ST04423,Biology,67
ST04423,Chemistry,65
ST04424,Mathematics,52
ST04424,English,63
ST04424,Amharic,51
ST04424,Biology,58
ST04424,Chemistry,80
ST04425,Mathematics,70
ST04425,English,94
ST04425,Amharic,94
ST04425,Biology,83
ST04425,Chemistry,55
ST04426,Mathematics,71
ST04426,English,88
ST04426,Amharic,46
ST04426,Biology,95
ST04426,Chemistry,94
ST04427,Mathematics,70
ST04427,English,65
ST04427,Amharic,40
ST04427,Biology,53
ST04427,Chemistry,79
ST04428,Mathematics,94
ST04428,English,82
ST04428,Amharic,68
ST04428,Biology,58
ST04428,Chemistry,82
ST04429,Mathematics,50
ST04429,English,67
ST04429,Amharic,43
ST04429,Biology,72
ST04429,Chemistry,40
ST04430,Mathematics,75
ST04430,English,41
ST04430,Amharic,52
ST04430,Biology,49
ST04430,Chemistry,46
ST04431,Mathematics,48
ST04431,English,70
ST04431,Amharic,80
ST04431,Biology,95
ST04431,Chemistry,50
ST04432,Mathematics,67
ST04432,English,65
ST04432,Amharic,62
ST04432,Biology,51
ST04432,Chemistry,77
ST04433,Mathematics,52
ST04433,English,68
ST04433,Amharic,83
ST04433,Biology,49
ST04433,Chemistry,71
ST04434,Mathematics,76
ST04434,English,61
ST04434,Amharic,75
ST04434,Biology,79
ST04434,Chemistry,56
ST04435,Mathematics,72
ST04435,English,84
ST04435,Amharic,92
ST04435,Biology,100
ST04435,Chemistry,74
ST04436,Mathematics,98
ST04436,English,74
ST04436,Amharic,100
ST04436,Biology,91
ST04436,Chemistry,97
ST04437,Mathematics,58
ST04437,English,54
ST04437,Amharic,81
ST04437,Biology,92
ST04437,Chemistry,79
ST04438,Mathematics,95
ST04438,English,73
ST04438,Amharic,43
ST04438,Biology,87
ST04438,Chemistry,49
ST04439,Mathematics,40
ST04439,English,63
ST04439,Amharic,90
ST04439,Biology,49
ST04439,Chemistry,73
ST04440,Mathematics,58
ST04440,English,55
ST04440,Amharic,81
ST04440,Biology,66
ST04440,Chemistry,86
ST04441,Mathematics,98
ST04441,English,52
ST04441,Amharic,62
ST04441,Biology,90
ST04441,Chemistry,72
ST04442,Mathematics,56
ST04442,English,41
ST04442,Amharic,44
ST04442,Biology,67
ST04442,Chemistry,46
ST04443,Mathematics,47
ST04443,English,98
ST04443,Amharic,64
ST04443,Biology,71
ST04443,Chemistry,64
ST04444,Mathematics,64
ST04444,English,85
ST04444,Amharic,46
ST04444,Biology,77
ST04444,Chemistry,69
ST04445,Mathematics,47
ST04445,English,58
ST04445,Amharic,98
ST04445,Biology,55
ST04445,Chemistry,55
ST04446,Mathematics,82
ST04446,English,100
ST04446,Amharic,69
ST04446,Biology,75
ST04446,Chemistry,96
ST04447,Mathematics,57
ST04447,English,57
ST04447,Amharic,98
ST04447,Biology,85
ST04447,Chemistry,66
ST04448,Mathematics,56
ST04448,English,64
ST04448,Amharic,93
ST04448,Biology,85
ST04448,Chemistry,75
ST04449,Mathematics,86
ST04449,English,92
ST04449,Amharic,90
ST04449,Biology,77
ST04449,Chemistry,49
ST04450,Mathematics,85
ST04450,English,95
ST04450,Amharic,91
ST04450,Biology,57
ST04450,Chemistry,78
ST04451,Mathematics,50
ST04451,English,76
ST04451,Amharic,40
ST04451,Biology,87
ST04451,Chemistry,97
ST04452,Mathematics,72
ST04452,English,62
ST04452,Amharic,43
ST04452,Biology,87
ST04452,Chemistry,91
ST04453,Mathematics,100
ST04453,English,46
ST04453,Amharic,64
ST04453,Biology,84
ST04453,Chemistry,81
ST04454,Mathematics,65
ST04454,English,71
ST04454,Amharic,95
ST04454,Biology,75
ST04454,Chemistry,96
ST04455,Mathematics,48
ST04455,English,52
ST04455,Amharic,87
ST04455,Biology,99
ST04455,Chemistry,60
ST04456,Mathematics,52
ST04456,English,58
ST04456,Amharic,80
ST04456,Biology,85
ST04456,Chemistry,54
ST04457,Mathematics,55
ST04457,English,63
ST04457,Amharic,71
ST04457,Biology,64
ST04457,Chemistry,75
ST04458,Mathematics,44
ST04458,English,62
ST04458,Amharic,59
ST04458,Biology,86
ST04458,Chemistry,82
ST04459,Mathematics,42
ST04459,English,87
ST04459,Amharic,50
ST04459,Biology,56
ST04459,Chemistry,95
ST04460,Mathematics,63
ST04460,English,92
ST04460,Amharic,90
ST04460,Biology,89
ST04460,Chemistry,79
ST04461,Mathematics,52
ST04461,English,81
ST04461,Amharic,97
ST04461,Biology,42
ST04461,Chemistry,62
ST04462,Mathematics,49
ST04462,English,60
ST04462,Amharic,54
ST04462,Biology,70
ST04462,Chemistry,98
ST04463,Mathematics,90
ST04463,English,41
ST04463,Amharic,49
ST04463,Biology,64
ST04463,Chemistry,83
ST04464,Mathematics,77
ST04464,English,59
ST04464,Amharic,78
ST04464,Biology,53
ST04464,Chemistry,48
ST04465,Mathematics,57
ST04465,English,47
ST04465,Amharic,62
ST04465,Biology,41
ST04465,Chemistry,74
ST04466,Mathematics,66
ST04466,English,97
ST04466,Amharic,99
ST04466,Biology,84
ST04466,Chemistry,56
ST04467,Mathematics,42
ST04467,English,64
ST04467,Amharic,66
ST04467,Biology,84
ST04467,Chemistry,94
ST04468,Mathematics,73
ST04468,English,55
ST04468,Amharic,74
ST04468,Biology,67
ST04468,Chemistry,99
ST04469,Mathematics,68
ST04469,English,81
ST04469,Amharic,92
ST04469,Biology,79
ST04469,Chemistry,85
ST04470,Mathematics,75
ST04470,English,96
ST04470,Amharic,92
ST04470,Biology,41
ST04470,Chemistry,90
ST04471,Mathematics,99
ST04471,English,45
ST04471,Amharic,66
ST04471,Biology,79
ST04471,Chemistry,76
ST04472,Mathematics,86
ST04472,English,74
ST04472,Amharic,81
ST04472,Biology,81
ST04472,Chemistry,63
ST04473,Mathematics,92
ST04473,English,94
ST04473,Amharic,75
ST04473,Biology,60
ST04473,Chemistry,86
ST04474,Mathematics,46
ST04474,English,81
ST04474,Amharic,60
ST04474,Biology,70
ST04474,Chemistry,67
ST04475,Mathematics,58
ST04475,English,89
ST04475,Amharic,100
ST04475,Biology,50
ST04475,Chemistry,51
ST04476,Mathematics,77
ST04476,English,54
ST04476,Amharic,86
ST04476,Biology,88
ST04476,Chemistry,63
ST04477,Mathematics,43
ST04477,English,42
ST04477,Amharic,79
ST04477,Biology,51
ST04477,Chemistry,49
ST04478,Mathematics,74
ST04478,English,87
ST04478,Amharic,89
ST04478,Biology,52
ST04478,Chemistry,91
ST04479,Mathematics,64
ST04479,English,79
ST04479,Amharic,95
ST04479,Biology,96
ST04479,Chemistry,68
ST04480,Mathematics,57
ST04480,English,87
ST04480,Amharic,93
ST04480,Biology,65
ST04480,Chemistry,84
ST04481,Mathematics,92
ST04481,English,50
ST04481,Amharic,99
ST04481,Biology,84
ST04481,Chemistry,89
ST04482,Mathematics,65
ST04482,English,57
ST04482,Amharic,53
ST04482,Biology,71
ST04482,Chemistry,80
ST04483,Mathematics,46
ST04483,English,54
ST04483,Amharic,93
ST04483,Biology,56
ST04483,Chemistry,60
ST04484,Mathematics,85
ST04484,English,89
ST04484,Amharic,64
ST04484,Biology,78
ST04484,Chemistry,45
ST04485,Mathematics,73
ST04485,English,41
ST04485,Amharic,65
ST04485,Biology,77
ST04485,Chemistry,43
ST04486,Mathematics,91
ST04486,English,74
ST04486,Amharic,83
ST04486,Biology,73
ST04486,Chemistry,61
ST04487,Mathematics,98
ST04487,English,51
ST04487,Amharic,64
ST04487,Biology,52
ST04487,Chemistry,71
ST04488,Mathematics,71
ST04488,English,58
ST04488,Amharic,65
ST04488,Biology,88
ST04488,Chemistry,60
ST04489,Mathematics,73
ST04489,English,70
ST04489,Amharic,73
ST04489,Biology,76
ST04489,Chemistry,42
ST04490,Mathematics,85
ST04490,English,64
ST04490,Amharic,58
ST04490,Biology,92
ST04490,Chemistry,78
ST04491,Mathematics,88
ST04491,English,45
ST04491,Amharic,70
ST04491,Biology,40
ST04491,Chemistry,70
ST04492,Mathematics,44
ST04492,English,43
ST04492,Amharic,77
ST04492,Biology,95
ST04492,Chemistry,76
ST04493,Mathematics,66
ST04493,English,72
ST04493,Amharic,52
ST04493,Biology,100
ST04493,Chemistry,45
ST04494,Mathematics,94
ST04494,English,41
ST04494,Amharic,90
ST04494,Biology,68
ST04494,Chemistry,57
ST04495,Mathematics,71
ST04495,English,43
ST04495,Amharic,40
ST04495,Biology,99
ST04495,Chemistry,100
ST04496,Mathematics,62
ST04496,English,90
ST04496,Amharic,93
ST04496,Biology,63
ST04496,Chemistry,51
ST04497,Mathematics,55
ST04497,English,98
ST04497,Amharic,48
ST04497,Biology,95
ST04497,Chemistry,81
ST04498,Mathematics,57
ST04498,English,82
ST04498,Amharic,97
ST04498,Biology,98
ST04498,Chemistry,87
ST04499,Mathematics,85
ST04499,English,87
ST04499,Amharic,64
ST04499,Biology,91
ST04499,Chemistry,73
ST04500,Mathematics,67
ST04500,English,86
ST04500,Amharic,41
ST04500,Biology,70
ST04500,Chemistry,69
ST04501,Mathematics,64
ST04501,English,47
ST04501,Amharic,75
ST04501,Biology,59
ST04501,Chemistry,50
ST04502,Mathematics,87
ST04502,English,42
ST04502,Amharic,70
ST04502,Biology,85
ST04502,Chemistry,71
ST04503,Mathematics,82
ST04503,English,80
ST04503,Amharic,90
ST04503,Biology,41
ST04503,Chemistry,84
ST04504,Mathematics,42
ST04504,English,45
ST04504,Amharic,71
ST04504,Biology,52
ST04504,Chemistry,83
ST04505,Mathematics,83
ST04505,English,81
ST04505,Amharic,94
ST04505,Biology,60
ST04505,Chemistry,97
ST04506,Mathematics,85
ST04506,English,91
ST04506,Amharic,100
ST04506,Biology,65
ST04506,Chemistry,81
ST04507,Mathematics,73
ST04507,English,80
ST04507,Amharic,91
ST04507,Biology,100
ST04507,Chemistry,47
ST04508,Mathematics,45
ST04508,English,42
ST04508,Amharic,87
ST04508,Biology,47
ST04508,Chemistry,69
ST04509,Mathematics,52
ST04509,English,96
ST04509,Amharic,94
ST04509,Biology,98
ST04509,Chemistry,45
ST04510,Mathematics,97
ST04510,English,68
ST04510,Amharic,80
ST04510,Biology,90
ST04510,Chemistry,48
ST04511,Mathematics,70
ST04511,English,73
ST04511,Amharic,74
ST04511,Biology,59
ST04511,Chemistry,52
ST04512,Mathematics,76
ST04512,English,68
ST04512,Amharic,66
ST04512,Biology,77
ST04512,Chemistry,43
ST04513,Mathematics,43
ST04513,English,44
ST04513,Amharic,87
ST04513,Biology,56
ST04513,Chemistry,49
ST04514,Mathematics,83
ST04514,English,40
ST04514,Amharic,81
ST04514,Biology,50
ST04514,Chemistry,86
ST04515,Mathematics,90
ST04515,English,80
ST04515,Amharic,68
ST04515,Biology,99
ST04515,Chemistry,61
ST04516,Mathematics,51
ST04516,English,90
ST04516,Amharic,75
ST04516,Biology,57
ST04516,Chemistry,65
ST04517,Mathematics,56
ST04517,English,87
ST04517,Amharic,65
ST04517,Biology,97
ST04517,Chemistry,67
ST04518,Mathematics,44
ST04518,English,69
ST04518,Amharic,57
ST04518,Biology,52
ST04518,Chemistry,46
ST04519,Mathematics,47
ST04519,English,84
ST04519,Amharic,54
ST04519,Biology,79
ST04519,Chemistry,66
ST04520,Mathematics,79
ST04520,English,55
ST04520,Amharic,74
ST04520,Biology,53
ST04520,Chemistry,72
ST04521,Mathematics,79
ST04521,English,43
ST04521,Amharic,40
ST04521,Biology,91
ST04521,Chemistry,41
ST04522,Mathematics,72
ST04522,English,81
ST04522,Amharic,53
ST04522,Biology,64
ST04522,Chemistry,65
ST04523,Mathematics,99
ST04523,English,42
ST04523,Amharic,56
ST04523,Biology,69
ST04523,Chemistry,41
ST04524,Mathematics,52
ST04524,English,67
ST04524,Amharic,40
ST04524,Biology,95
ST04524,Chemistry,93
ST04525,Mathematics,100
ST04525,English,40
ST04525,Amharic,86
ST04525,Biology,98
ST04525,Chemistry,83
ST04526,Mathematics,41
ST04526,English,54
ST04526,Amharic,88
ST04526,Biology,42
ST04526,Chemistry,82
ST04527,Mathematics,70
ST04527,English,64
ST04527,Amharic,52
ST04527,Biology,60
ST04527,Chemistry,63
ST04528,Mathematics,84
ST04528,English,72
ST04528,Amharic,91
ST04528,Biology,76
ST04528,Chemistry,98
ST04529,Mathematics,49
ST04529,English,54
ST04529,Amharic,61
ST04529,Biology,46
ST04529,Chemistry,83
ST04530,Mathematics,47
ST04530,English,53
ST04530,Amharic,95
ST04530,Biology,92
ST04530,Chemistry,91
ST04531,Mathematics,64
ST04531,English,84
ST04531,Amharic,45
ST04531,Biology,42
ST04531,Chemistry,78
ST04532,Mathematics,57
ST04532,English,95
ST04532,Amharic,94
ST04532,Biology,62
ST04532,Chemistry,82
ST04533,Mathematics,81
ST04533,English,54
ST04533,Amharic,82
ST04533,Biology,83
ST04533,Chemistry,47
ST04534,Mathematics,82
ST04534,English,93
ST04534,Amharic,100
ST04534,Biology,97
ST04534,Chemistry,94
ST04535,Mathematics,57
ST04535,English,73
ST04535,Amharic,58
ST04535,Biology,94
ST04535,Chemistry,84
ST04536,Mathematics,40
ST04536,English,48
ST04536,Amharic,46
ST04536,Biology,43
ST04536,Chemistry,88
ST04537,Mathematics,73
ST04537,English,54
ST04537,Amharic,99
ST04537,Biology,79
ST04537,Chemistry,90
ST04538,Mathematics,48
ST04538,English,45
ST04538,Amharic,56
ST04538,Biology,53
ST04538,Chemistry,66
ST04539,Mathematics,49
ST04539,English,85
ST04539,Amharic,93
ST04539,Biology,74
ST04539,Chemistry,52
ST04540,Mathematics,69
ST04540,English,85
ST04540,Amharic,98
ST04540,Biology,69
ST04540,Chemistry,45
ST04541,Mathematics,95
ST04541,English,60
ST04541,Amharic,42
ST04541,Biology,52
ST04541,Chemistry,42
ST04542,Mathematics,90
ST04542,English,100
ST04542,Amharic,42
ST04542,Biology,49
ST04542,Chemistry,85
ST04543,Mathematics,71
ST04543,English,78
ST04543,Amharic,49
ST04543,Biology,83
ST04543,Chemistry,54
ST04544,Mathematics,55
ST04544,English,42
ST04544,Amharic,99
ST04544,Biology,46
ST04544,Chemistry,77
ST04545,Mathematics,80
ST04545,English,81
ST04545,Amharic,46
ST04545,Biology,86
ST04545,Chemistry,58
ST04546,Mathematics,41
ST04546,English,97
ST04546,Amharic,89
ST04546,Biology,59
ST04546,Chemistry,51
ST04547,Mathematics,96
ST04547,English,68
ST04547,Amharic,44
ST04547,Biology,44
ST04547,Chemistry,66
ST04548,Mathematics,96
ST04548,English,53
ST04548,Amharic,62
ST04548,Biology,89
ST04548,Chemistry,56
ST04549,Mathematics,45
ST04549,English,48
ST04549,Amharic,54
ST04549,Biology,72
ST04549,Chemistry,75
ST04550,Mathematics,49
ST04550,English,74
ST04550,Amharic,86
ST04550,Biology,57
ST04550,Chemistry,80
ST04551,Mathematics,81
ST04551,English,78
ST04551,Amharic,96
ST04551,Biology,87
ST04551,Chemistry,91
ST04552,Mathematics,93
ST04552,English,61
ST04552,Amharic,40
ST04552,Biology,71
ST04552,Chemistry,42
ST04553,Mathematics,82
ST04553,English,94
ST04553,Amharic,52
ST04553,Biology,47
ST04553,Chemistry,53
ST04554,Mathematics,41
ST04554,English,99
ST04554,Amharic,52
ST04554,Biology,49
ST04554,Chemistry,86
ST04555,Mathematics,41
ST04555,English,48
ST04555,Amharic,79
ST04555,Biology,50
ST04555,Chemistry,70
ST04556,Mathematics,100
ST04556,English,76
ST04556,Amharic,91
ST04556,Biology,63
ST04556,Chemistry,75
ST04557,Mathematics,51
ST04557,English,79
ST04557,Amharic,84
ST04557,Biology,82
ST04557,Chemistry,55
ST04558,Mathematics,43
ST04558,English,92
ST04558,Amharic,70
ST04558,Biology,100
ST04558,Chemistry,54
ST04559,Mathematics,42
ST04559,English,53
ST04559,Amharic,66
ST04559,Biology,83
ST04559,Chemistry,61
ST04560,Mathematics,95
ST04560,English,97
ST04560,Amharic,84
ST04560,Biology,84
ST04560,Chemistry,62
ST04561,Mathematics,93
ST04561,English,71
ST04561,Amharic,58
ST04561,Biology,91
ST04561,Chemistry,59
ST04562,Mathematics,56
ST04562,English,60
ST04562,Amharic,60
ST04562,Biology,53
ST04562,Chemistry,93
ST04563,Mathematics,49
ST04563,English,71
ST04563,Amharic,45
ST04563,Biology,76
ST04563,Chemistry,97
ST04564,Mathematics,100
ST04564,English,50
ST04564,Amharic,50
ST04564,Biology,63
ST04564,Chemistry,56
ST04565,Mathematics,92
ST04565,English,55
ST04565,Amharic,47
ST04565,Biology,48
ST04565,Chemistry,99
ST04566,Mathematics,80
ST04566,English,94
ST04566,Amharic,89
ST04566,Biology,85
ST04566,Chemistry,45
ST04567,Mathematics,58
ST04567,English,55
ST04567,Amharic,45
ST04567,Biology,41
ST04567,Chemistry,72
ST04568,Mathematics,58
ST04568,English,99
ST04568,Amharic,72
ST04568,Biology,63
ST04568,Chemistry,41
ST04569,Mathematics,50
ST04569,English,98
ST04569,Amharic,88
ST04569,Biology,76
ST04569,Chemistry,93
ST04570,Mathematics,87
ST04570,English,89
ST04570,Amharic,80
ST04570,Biology,50
ST04570,Chemistry,73
ST04571,Mathematics,45
ST04571,English,54
ST04571,Amharic,96
ST04571,Biology,76
ST04571,Chemistry,65
ST04572,Mathematics,97
ST04572,English,97
ST04572,Amharic,89
ST04572,Biology,94
ST04572,Chemistry,95
ST04573,Mathematics,46
ST04573,English,76
ST04573,Amharic,80
ST04573,Biology,62
ST04573,Chemistry,58
ST04574,Mathematics,52
ST04574,English,57
ST04574,Amharic,98
ST04574,Biology,66
ST04574,Chemistry,76
ST04575,Mathematics,84
ST04575,English,96
ST04575,Amharic,99
ST04575,Biology,59
ST04575,Chemistry,87
ST04576,Mathematics,65
ST04576,English,72
ST04576,Amharic,50
ST04576,Biology,61
ST04576,Chemistry,91
ST04577,Mathematics,64
ST04577,English,73
ST04577,Amharic,44
ST04577,Biology,100
ST04577,Chemistry,61
ST04578,Mathematics,70
ST04578,English,76
ST04578,Amharic,46
ST04578,Biology,95
ST04578,Chemistry,57
ST04579,Mathematics,82
ST04579,English,42
ST04579,Amharic,60
ST04579,Biology,57
ST04579,Chemistry,45
ST04580,Mathematics,68
ST04580,English,44
ST04580,Amharic,69
ST04580,Biology,73
ST04580,Chemistry,60
ST04581,Mathematics,82
ST04581,English,49
ST04581,Amharic,88
ST04581,Biology,50
ST04581,Chemistry,57
ST04582,Mathematics,78
ST04582,English,80
ST04582,Amharic,68
ST04582,Biology,59
ST04582,Chemistry,85
ST04583,Mathematics,47
ST04583,English,76
ST04583,Amharic,42
ST04583,Biology,90
ST04583,Chemistry,69
ST04584,Mathematics,41
ST04584,English,89
ST04584,Amharic,91
ST04584,Biology,55
ST04584,Chemistry,74
ST04585,Mathematics,45
ST04585,English,43
ST04585,Amharic,67
ST04585,Biology,64
ST04585,Chemistry,48
ST04586,Mathematics,49
ST04586,English,86
ST04586,Amharic,87
ST04586,Biology,44
ST04586,Chemistry,69
ST04587,Mathematics,87
ST04587,English,78
ST04587,Amharic,86
ST04587,Biology,74
ST04587,Chemistry,41
ST04588,Mathematics,74
ST04588,English,95
ST04588,Amharic,44
ST04588,Biology,93
ST04588,Chemistry,41
ST04589,Mathematics,92
ST04589,English,58
ST04589,Amharic,93
ST04589,Biology,46
ST04589,Chemistry,45
ST04590,Mathematics,57
ST04590,English,58
ST04590,Amharic,81
ST04590,Biology,62
ST04590,Chemistry,54
ST04591,Mathematics,59
ST04591,English,56
