student_id,date,status
ST03365,2025-09-01,Absent
ST03261,2025-10-28,Late
ST03786,2025-10-10,Late
ST03927,2025-12-28,Present
ST04331,2025-09-17,Late
ST02927,2025-12-19,Absent
ST04511,2025-12-03,Absent
ST04009,2025-12-26,Present
ST03845,2025-09-04,Present
ST02509,2025-12-12,Present
ST00349,2025-10-04,Late
ST03417,2025-09-10,Late
ST01814,2025-11-21,Absent
ST03730,2025-10-11,Present
ST03852,2025-11-26,Present
ST03544,2025-10-02,Absent
ST01358,2025-10-28,Late
ST00662,2025-09-29,Present
ST03469,2025-10-27,Absent
ST03484,2025-09-13,Present
ST00620,2025-11-10,Present
ST00994,2025-12-24,Present
ST04442,2025-09-23,Absent
ST04145,2025-12-10,Present
ST00229,2025-09-04,Absent
ST02794,2025-09-12,Absent
ST02761,2025-10-12,Late
ST03925,2025-09-08,Absent
ST02702,2025-12-04,Present
ST02699,2025-12-29,Present
ST04712,2025-09-27,Present
ST04322,2025-12-12,Absent
ST01476,2025-12-05,Late
ST03727,2025-10-12,Late
ST01516,2025-10-24,Present
ST04964,2025-12-08,Late
ST01745,2025-10-13,Present
ST03409,2025-10-03,Absent
ST00679,2025-12-16,Present
ST01952,2025-11-11,Late
ST01289,2025-10-03,Absent
ST02880,2025-11-12,Absent
ST04351,2025-11-17,Present
ST04572,2025-10-29,Absent
ST04132,2025-09-24,Present
ST01592,2025-12-29,Present
ST02010,2025-12-10,Absent
ST02982,2025-12-10,Late
ST01336,2025-12-17,Late
ST00370,2025-11-10,Late
ST02789,2025-09-19,Absent
ST00410,2025-09-04,Present
ST04676,2025-11-04,Absent
ST02525,2025-10-21,Late
ST03260,2025-09-10,Absent
ST04092,2025-11-22,Late
ST02826,2025-11-16,Absent
ST00494,2025-10-15,Present
ST04673,2025-11-12,Present
ST00080,2025-10-15,Present
ST02724,2025-10-24,Late
ST01410,2025-09-28,Absent
ST04861,2025-09-15,Absent
ST03118,2025-10-10,Late
ST04859,2025-10-18,Absent
ST04139,2025-11-13,Present
ST03689,2025-09-20,Present
ST01525,2025-12-24,Absent
ST02798,2025-09-28,Absent
ST01991,2025-09-25,Absent
ST03166,2025-09-19,Present
ST04858,2025-12-12,Late
ST00358,2025-10-28,Late
ST01413,2025-12-14,Present
ST01386,2025-11-25,Present
ST04047,2025-11-11,Absent
ST04683,2025-11-04,Present
ST03835,2025-09-11,Late
ST02012,2025-12-19,Absent
ST02480,2025-11-20,Absent
ST02617,2025-09-22,Absent
ST02288,2025-10-09,Late
ST02143,2025-09-17,Late
ST03103,2025-10-09,Absent
ST01520,2025-12-12,Absent
ST03690,2025-09-02,Absent
ST00066,2025-10-07,Late
ST00678,2025-12-21,Late
ST00157,2025-09-28,Late
ST00738,2025-12-27,Absent
ST01012,2025-11-15,Absent
ST00905,2025-10-20,Late
ST03521,2025-10-22,Late
ST00328,2025-12-23,Late
ST00248,2025-09-22,Present
ST03549,2025-12-19,Late
ST01922,2025-10-16,Present
ST02643,2025-11-29,Absent
ST02917,2025-11-28,Present
ST03158,2025-11-20,Absent
ST00967,2025-10-02,Absent
ST02560,2025-12-15,Present
ST04652,2025-09-16,Late
ST01295,2025-10-11,Present
ST03567,2025-11-15,Late
ST03729,2025-11-10,Present
ST02328,2025-09-04,Late
ST03565,2025-12-11,Absent
ST04301,2025-10-15,Absent
ST01388,2025-09-27,Absent
ST00428,2025-10-09,Absent
ST02102,2025-11-25,Present
ST01658,2025-09-20,Present
ST03240,2025-11-30,Present
ST01613,2025-12-19,Present
ST00913,2025-09-18,Absent
ST00004,2025-11-29,Late
ST01512,2025-10-24,Absent
ST00457,2025-11-07,Absent
ST02404,2025-10-07,Absent
ST02034,2025-10-14,Absent
ST01670,2025-10-25,Present
ST02633,2025-10-27,Late
ST02674,2025-12-20,Absent
ST04314,2025-12-27,Absent
ST03244,2025-11-02,Late
ST02691,2025-09-07,Present
ST02539,2025-10-22,Absent
ST01399,2025-11-29,Present
ST02414,2025-09-18,Absent
ST03170,2025-09-18,Late
ST03509,2025-12-06,Present
ST03583,2025-10-09,Absent
ST02268,2025-11-25,Absent
ST00812,2025-10-15,Late
ST03297,2025-12-15,Present
ST00862,2025-12-20,Absent
ST04031,2025-12-24,Absent
ST01575,2025-10-10,Present
ST04891,2025-12-14,Absent
ST04842,2025-09-23,Present
ST01475,2025-10-11,Late
ST03816,2025-11-20,Present
ST02233,2025-12-13,Late
ST02252,2025-09-11,Present
ST04697,2025-11-01,Present
ST01537,2025-12-18,Present
ST03138,2025-09-05,Absent
ST02942,2025-12-25,Late
ST03218,2025-12-10,Present
ST01383,2025-12-25,Late
ST00332,2025-12-15,Late
ST02829,2025-10-13,Late
ST00885,2025-10-20,Present
ST02580,2025-11-30,Late
ST02560,2025-11-30,Late
ST01627,2025-12-15,Present
ST04349,2025-11-29,Late
ST00657,2025-12-03,Present
ST01636,2025-12-16,Absent
ST01482,2025-10-11,Late
ST01682,2025-10-11,Late
ST01673,2025-12-01,Present
ST01124,2025-10-27,Late
ST00812,2025-11-06,Absent
ST02329,2025-12-15,Late
ST04113,2025-10-13,Present
ST03671,2025-12-04,Present
ST00306,2025-12-09,Present
ST01703,2025-09-26,Absent
ST03369,2025-12-05,Present
ST04433,2025-12-09,Present
ST00051,2025-12-14,Absent
ST01896,2025-10-10,Late
ST00119,2025-09-19,Present
ST01232,2025-09-08,Absent
ST00887,2025-11-11,Present
ST04772,2025-09-14,Late
ST03341,2025-09-22,Late
ST02026,2025-11-21,Late
ST04809,2025-11-09,Absent
ST01840,2025-09-12,Late
ST00837,2025-10-13,Late
ST02381,2025-09-02,Late
ST04000,2025-09-24,Late
ST00115,2025-12-06,Late
ST03676,2025-09-11,Present
ST00762,2025-12-20,Absent
ST01791,2025-11-01,Late
ST00537,2025-12-08,Present
ST04045,2025-09-30,Absent
ST00206,2025-10-11,Absent
ST02916,2025-10-28,Absent
ST02923,2025-11-01,Late
ST04736,2025-09-25,Present
ST00271,2025-12-04,Late
ST04561,2025-12-21,Late
ST00525,2025-11-17,Late
ST02382,2025-12-18,Absent
ST01598,2025-10-20,Present
ST00660,2025-10-17,Present
ST04842,2025-12-09,Present
ST00626,2025-09-03,Late
ST02334,2025-12-13,Late
ST03849,2025-11-08,Present
ST03356,2025-12-23,Late
ST01613,2025-10-21,Present
ST01073,2025-09-25,Late
ST04745,2025-10-11,Late
ST01455,2025-10-19,Absent
ST03144,2025-11-10,Late
ST00893,2025-09-28,Present
ST04092,2025-11-01,Present
ST02085,2025-09-23,Late
ST00037,2025-11-02,Present
ST04747,2025-11-15,Late
ST03887,2025-11-12,Present
ST00351,2025-10-25,Present
ST02620,2025-10-26,Late
ST00133,2025-12-17,Late
ST04615,2025-10-07,Present
ST03665,2025-10-21,Late
ST03282,2025-12-24,Absent
ST03356,2025-12-06,Present
ST03403,2025-09-04,Late
ST00312,2025-10-14,Present
ST01282,2025-10-31,Absent
ST00604,2025-10-15,Late
ST03279,2025-12-30,Absent
ST04712,2025-12-06,Present
ST04985,2025-10-24,Present
ST03783,2025-09-21,Absent
ST03284,2025-10-13,Present
ST01624,2025-10-26,Late
ST00819,2025-12-19,Present
ST03939,2025-11-27,Present
ST02522,2025-10-27,Late
ST03215,2025-11-14,Late
ST00302,2025-10-03,Late
ST02443,2025-11-03,Late
ST03642,2025-09-04,Absent
ST02471,2025-11-25,Present
ST04916,2025-10-25,Present
ST04258,2025-09-02,Late
ST02260,2025-11-06,Absent
ST02941,2025-10-26,Absent
ST04172,2025-11-08,Absent
ST02889,2025-09-15,Present
ST00069,2025-11-29,Present
ST02019,2025-10-21,Late
ST00602,2025-11-21,Late
ST04114,2025-12-18,Present
ST02836,2025-10-05,Present
ST00159,2025-12-24,Absent
ST01763,2025-12-08,Present
ST04811,2025-10-02,Late
ST01674,2025-10-30,Late
ST03217,2025-10-11,Present
ST04300,2025-09-06,Absent
ST01130,2025-09-12,Absent
ST02837,2025-11-30,Present
ST03665,2025-11-30,Present
ST01331,2025-09-21,Late
ST01949,2025-09-02,Late
ST03861,2025-09-18,Absent
ST00390,2025-11-03,Late
ST04014,2025-11-23,Present
ST00530,2025-10-08,Absent
ST03482,2025-09-21,Present
ST04991,2025-10-08,Absent
ST03510,2025-09-02,Absent
ST02938,2025-12-14,Present
ST02567,2025-09-03,Present
ST00444,2025-10-12,Absent
ST04956,2025-10-29,Late
ST00317,2025-12-28,Absent
ST03619,2025-09-17,Absent
ST04559,2025-09-26,Absent
ST00908,2025-11-09,Absent
ST02262,2025-10-06,Late
ST01038,2025-09-18,Absent
ST02390,2025-09-24,Present
ST03087,2025-11-10,Present
ST04027,2025-09-01,Late
ST02110,2025-12-02,Absent
ST01327,2025-12-07,Late
ST04223,2025-10-13,Late
ST04047,2025-12-09,Present
ST03444,2025-09-29,Absent
ST00519,2025-09-12,Absent
ST00466,2025-09-18,Late
ST02189,2025-12-10,Absent
ST04323,2025-09-22,Absent
ST02360,2025-10-21,Present
ST00744,2025-09-18,Present
ST01135,2025-11-20,Late
ST04474,2025-11-03,Late
ST03342,2025-10-19,Present
ST03980,2025-11-20,Absent
ST02859,2025-09-11,Late
ST02344,2025-09-15,Absent
ST03838,2025-11-25,Present
ST04990,2025-12-07,Present
ST02209,2025-10-18,Absent
ST04785,2025-12-27,Absent
ST02245,2025-09-11,Absent
ST04142,2025-12-12,Present
ST04492,2025-12-07,Present
ST02142,2025-11-01,Present
ST00340,2025-11-12,Late
ST04486,2025-11-30,Present
ST00679,2025-11-13,Late
ST01075,2025-12-08,Absent
ST00691,2025-09-16,Late
ST02890,2025-12-12,Present
ST02646,2025-11-05,Present
ST01076,2025-09-02,Late
ST00928,2025-12-14,Present
ST04376,2025-12-23,Absent
ST02708,2025-12-03,Present
ST03657,2025-11-05,Present
ST00409,2025-11-23,Present
ST03077,2025-11-20,Late
ST01366,2025-10-06,Absent
ST01506,2025-12-24,Absent
ST01875,2025-11-17,Absent
ST02850,2025-10-23,Absent
ST00193,2025-11-12,Present
ST04556,2025-11-03,Absent
ST01821,2025-10-16,Absent
ST02191,2025-10-06,Absent
ST01738,2025-10-05,Late
ST02528,2025-11-09,Present
ST00340,2025-12-19,Present
ST03450,2025-11-22,Late
ST02306,2025-10-28,Absent
ST02627,2025-12-29,Absent
ST00924,2025-09-07,Late
ST03681,2025-12-11,Present
ST03664,2025-09-30,Present
ST03849,2025-12-13,Late
ST02870,2025-11-18,Absent
ST01726,2025-09-29,Present
ST04159,2025-09-21,Late
ST00404,2025-12-16,Present
ST01396,2025-11-02,Absent
ST02358,2025-09-26,Absent
ST01663,2025-10-12,Present
ST00004,2025-10-10,Present
ST00779,2025-09-22,Absent
ST03006,2025-12-23,Absent
ST03354,2025-09-18,Late
ST03001,2025-12-17,Late
ST01110,2025-10-17,Present
ST02264,2025-12-14,Late
ST03090,2025-09-27,Present
ST01193,2025-10-31,Late
ST01123,2025-12-08,Absent
ST00005,2025-12-05,Present
ST00086,2025-09-08,Late
ST01386,2025-11-24,Late
ST00006,2025-11-09,Absent
ST03490,2025-09-05,Late
ST00719,2025-11-10,Late
ST01015,2025-11-28,Absent
ST04346,2025-11-17,Present
ST01323,2025-09-27,Late
ST00595,2025-11-29,Present
ST03186,2025-10-21,Present
ST02225,2025-12-29,Present
ST00840,2025-12-09,Absent
ST04795,2025-12-13,Present
ST02763,2025-11-17,Present
ST03165,2025-09-23,Absent
ST03678,2025-11-23,Absent
ST03488,2025-09-07,Absent
ST04767,2025-10-11,Absent
ST01747,2025-10-28,Late
ST00227,2025-09-22,Late
ST01382,2025-10-11,Present
ST00171,2025-10-06,Late
ST00636,2025-11-01,Absent
ST00991,2025-10-23,Late
ST00075,2025-12-27,Absent
ST01911,2025-09-24,Absent
ST00830,2025-12-04,Late
ST02830,2025-11-10,Absent
ST03220,2025-11-24,Late
ST02865,2025-10-31,Absent
ST03510,2025-11-28,Absent
ST04615,2025-10-08,Absent
ST00088,2025-11-04,Late
ST01363,2025-09-17,Absent
ST00731,2025-12-17,Present
ST02348,2025-10-31,Present
ST01185,2025-11-25,Present
ST01415,2025-11-25,Present
ST04834,2025-10-09,Present
ST02598,2025-12-28,Absent
ST02329,2025-12-24,Present
ST00881,2025-10-17,Present
ST00458,2025-12-19,Absent
ST03625,2025-12-21,Absent
ST02355,2025-12-04,Absent
ST02540,2025-09-02,Present
ST02798,2025-11-01,Present
ST00002,2025-09-01,Absent
ST00471,2025-09-18,Present
ST02769,2025-12-07,Present
ST03429,2025-10-19,Late
ST04446,2025-09-27,Late
ST01919,2025-10-28,Absent
ST00636,2025-10-11,Absent
ST02652,2025-11-28,Absent
ST04912,2025-11-12,Late
ST03498,2025-09-29,Present
ST03137,2025-11-30,Late
ST03423,2025-10-27,Absent
ST02874,2025-11-01,Late
ST02653,2025-12-05,Absent
ST02642,2025-12-26,Late
ST02959,2025-11-25,Absent
ST00727,2025-10-23,Present
ST03324,2025-11-16,Present
ST02253,2025-09-14,Present
ST02650,2025-12-23,Late
ST01366,2025-11-04,Late
ST02618,2025-10-31,Present
ST04238,2025-11-19,Absent
ST02572,2025-09-29,Late
ST03299,2025-12-07,Late
ST04345,2025-10-23,Late
ST01165,2025-10-14,Absent
ST02461,2025-11-09,Late
ST03474,2025-11-04,Late
ST04802,2025-11-12,Present
ST04763,2025-11-30,Absent
ST00556,2025-10-24,Present
ST02865,2025-12-28,Late
ST03316,2025-12-07,Late
ST02008,2025-11-06,Late
ST04229,2025-11-16,Late
ST02664,2025-12-10,Absent
ST03593,2025-10-27,Present
ST02711,2025-10-25,Late
ST01542,2025-12-27,Absent
ST00278,2025-11-10,Late
ST00902,2025-12-18,Present
ST02940,2025-10-19,Late
ST04850,2025-09-04,Late
ST01506,2025-11-03,Absent
ST01783,2025-11-06,Absent
ST02046,2025-12-09,Present
ST03807,2025-09-25,Late
ST03267,2025-10-07,Late
ST00128,2025-12-01,Late
ST03768,2025-12-10,Absent
ST01907,2025-10-17,Late
ST00874,2025-11-04,Late
ST02089,2025-11-12,Present
ST03026,2025-09-28,Absent
ST01206,2025-09-02,Absent
ST02634,2025-11-30,Present
ST01722,2025-09-26,Late
ST04192,2025-10-07,Late
ST01173,2025-11-17,Absent
ST04533,2025-09-18,Present
ST03222,2025-09-24,Absent
ST01549,2025-11-24,Absent
ST02383,2025-11-28,Absent
ST04243,2025-09-18,Absent
ST00736,2025-11-06,Late
ST01701,2025-12-30,Late
ST01202,2025-09-12,Absent
ST04121,2025-12-06,Absent
ST03979,2025-10-06,Present
ST03825,2025-12-16,Absent
ST01888,2025-10-05,Absent
ST01836,2025-10-28,Absent
ST03646,2025-12-06,Present
ST02374,2025-12-13,Absent
ST00389,2025-11-23,Present
ST03258,2025-09-30,Absent
ST04967,2025-12-30,Late
ST01661,2025-10-24,Absent
ST04330,2025-09-05,Present
ST04666,2025-12-12,Absent
ST02812,2025-12-15,Present
ST00606,2025-09-21,Present
ST01246,2025-11-09,Present
ST04577,2025-10-15,Present
ST03441,2025-10-03,Late
ST04105,2025-12-13,Present
ST02838,2025-09-26,Present
ST03710,2025-10-14,Absent
ST00102,2025-09-20,Present
ST00180,2025-11-24,Late
ST04124,2025-12-25,Present
ST02862,2025-10-08,Late
ST03486,2025-09-25,Late
ST00369,2025-12-15,Absent
ST01062,2025-11-21,Late
ST02480,2025-12-05,Present
ST04159,2025-09-07,Absent
ST02177,2025-12-30,Late
ST03396,2025-11-10,Present
ST00771,2025-12-19,Absent
ST00455,2025-09-22,Absent
ST03546,2025-10-09,Late
ST00726,2025-12-25,Late
ST00746,2025-12-11,Present
ST01081,2025-12-29,Absent
ST04445,2025-11-25,Absent
ST00380,2025-11-05,Late
ST04831,2025-09-20,Absent
ST02424,2025-12-13,Absent
ST04657,2025-12-27,Present
ST02733,2025-10-05,Absent
ST02842,2025-09-28,Present
ST02774,2025-09-14,Late
ST03430,2025-10-05,Present
ST03202,2025-10-23,Present
ST03752,2025-12-21,Present
ST02371,2025-10-18,Absent
ST03687,2025-11-27,Late
ST00966,2025-09-05,Late
ST01012,2025-12-04,Absent
ST01895,2025-12-20,Present
ST02746,2025-12-29,Absent
ST03728,2025-11-05,Present
ST04832,2025-12-06,Late
ST04369,2025-09-12,Late
ST04459,2025-11-13,Present
ST03875,2025-10-08,Absent
ST03734,2025-12-16,Absent
ST00950,2025-09-16,Absent
ST01373,2025-11-15,Present
ST03992,2025-10-06,Present
ST04757,2025-10-02,Absent
ST00156,2025-10-15,Late
ST04977,2025-09-26,Present
ST04643,2025-12-25,Absent
ST03922,2025-11-13,Late
ST00377,2025-09-12,Present
ST02647,2025-09-09,Present
ST00246,2025-09-21,Late
ST04672,2025-12-06,Present
ST00120,2025-10-25,Present
ST01968,2025-12-03,Present
ST02229,2025-09-22,Late
ST01331,2025-09-18,Late
ST02761,2025-11-15,Absent
ST03022,2025-12-21,Present
ST04667,2025-11-01,Present
ST00151,2025-10-04,Late
ST01678,2025-10-26,Present
ST00184,2025-09-21,Absent
ST01295,2025-12-08,Late
ST01603,2025-09-25,Present
ST03633,2025-09-01,Absent
ST00854,2025-11-12,Late
ST04358,2025-09-28,Present
ST02128,2025-09-30,Present
ST00504,2025-09-10,Present
ST04480,2025-09-28,Present
ST03946,2025-11-19,Absent
ST01689,2025-11-13,Late
ST04683,2025-10-10,Present
ST04520,2025-10-31,Late
ST04523,2025-12-24,Present
ST03748,2025-12-02,Absent
ST03903,2025-09-17,Late
ST01473,2025-10-31,Present
ST01006,2025-10-23,Absent
ST02014,2025-11-28,Present
ST03839,2025-12-13,Late
ST00745,2025-10-23,Present
ST02515,2025-12-02,Late
ST04504,2025-09-07,Present
ST00713,2025-12-27,Late
ST04506,2025-12-21,Present
ST02367,2025-11-06,Absent
ST01163,2025-12-14,Present
ST00404,2025-10-17,Absent
ST03933,2025-09-28,Absent
ST03908,2025-09-16,Absent
ST01455,2025-09-23,Present
ST04151,2025-10-05,Late
ST02160,2025-12-24,Absent
ST02283,2025-12-25,Late
ST00926,2025-12-05,Late
ST04931,2025-10-26,Absent
ST03771,2025-10-16,Present
ST01847,2025-10-28,Absent
ST04940,2025-11-01,Absent
ST01636,2025-11-19,Present
ST04716,2025-11-19,Late
ST02202,2025-11-20,Late
ST01117,2025-10-06,Late
ST02860,2025-09-11,Late
ST03162,2025-11-29,Absent
ST01925,2025-12-15,Absent
ST03166,2025-12-18,Late
ST03191,2025-09-29,Present
ST02555,2025-12-06,Absent
ST03162,2025-10-05,Present
ST02061,2025-09-17,Present
ST04660,2025-11-19,Absent
ST03619,2025-10-14,Late
ST04173,2025-12-08,Late
ST03016,2025-09-10,Late
ST02644,2025-12-29,Absent
ST04227,2025-12-24,Present
ST04864,2025-12-22,Absent
ST01983,2025-11-13,Absent
ST01841,2025-09-04,Present
ST02167,2025-12-17,Absent
ST03046,2025-09-04,Late
ST03501,2025-10-23,Present
ST01457,2025-11-13,Late
ST03558,2025-11-14,Present
ST01159,2025-12-22,Present
ST01469,2025-11-15,Present
ST03688,2025-11-23,Late
ST03160,2025-12-20,Late
ST04438,2025-11-19,Present
ST03111,2025-10-21,Present
ST01086,2025-10-21,Late
ST00726,2025-09-05,Present
ST03282,2025-12-13,Present
ST02662,2025-10-27,Absent
ST01435,2025-09-09,Present
ST00431,2025-10-23,Absent
ST03540,2025-09-09,Late
ST00524,2025-10-13,Late
ST04326,2025-12-10,Late
ST03784,2025-12-04,Absent
ST00681,2025-10-15,Absent
ST01114,2025-10-16,Present
ST03112,2025-09-12,Present
ST02450,2025-10-05,Late
ST00612,2025-12-13,Absent
ST01500,2025-11-10,Present
ST01580,2025-12-05,Present
ST00398,2025-12-11,Late
ST04315,2025-09-16,Late
ST04001,2025-09-19,Late
ST04032,2025-10-03,Present
ST01560,2025-12-13,Present
ST03295,2025-09-11,Present
ST04162,2025-09-25,Present
ST04224,2025-10-05,Late
ST04541,2025-10-24,Absent
ST00104,2025-11-01,Late
ST00507,2025-09-23,Absent
ST02354,2025-09-10,Absent
ST00565,2025-09-21,Present
ST00258,2025-10-06,Present
ST04445,2025-12-12,Absent
ST01765,2025-09-15,Late
ST02837,2025-10-21,Late
ST04484,2025-12-28,Present
ST03538,2025-09-25,Present
ST02244,2025-11-24,Absent
ST01925,2025-11-14,Present
ST03103,2025-11-23,Present
ST03189,2025-11-06,Present
ST02366,2025-12-14,Present
ST00893,2025-10-26,Absent
ST01512,2025-12-03,Absent
ST01490,2025-12-22,Late
ST03939,2025-09-29,Present
ST00261,2025-11-09,Late
ST04353,2025-11-26,Late
ST03382,2025-10-05,Present
ST01785,2025-10-24,Present
ST02600,2025-12-17,Present
ST01560,2025-10-16,Late
ST01893,2025-10-11,Present
ST04737,2025-10-14,Absent
ST00462,2025-09-17,Late
ST03781,2025-09-05,Absent
ST01800,2025-09-02,Late
ST02955,2025-11-27,Absent
ST01325,2025-10-21,Present
ST00442,2025-09-12,Late
ST03509,2025-09-07,Late
ST03296,2025-11-19,Late
ST00473,2025-09-23,Late
ST01160,2025-10-08,Present
ST03115,2025-10-27,Absent
ST03954,2025-10-14,Present
ST03773,2025-09-01,Absent
ST02890,2025-09-14,Present
ST04352,2025-12-26,Absent
ST02693,2025-09-25,Present
ST04763,2025-12-29,Present
ST03635,2025-09-06,Present
ST03179,2025-11-11,Present
ST04435,2025-10-23,Present
ST02761,2025-09-15,Absent
ST01900,2025-12-12,Absent
ST01448,2025-09-08,Absent
ST00452,2025-12-18,Late
ST04515,2025-11-17,Late
ST01546,2025-09-17,Present
ST01925,2025-09-13,Late
ST01554,2025-12-06,Absent
ST00357,2025-12-03,Late
ST03406,2025-10-23,Absent
ST00751,2025-09-28,Late
ST04864,2025-12-20,Present
ST04530,2025-09-23,Present
ST02686,2025-10-25,Present
ST04138,2025-10-02,Absent
ST01678,2025-09-30,Present
ST02884,2025-10-29,Late
ST00216,2025-12-04,Absent
ST02081,2025-11-20,Late
ST01506,2025-12-27,Absent
ST03398,2025-10-10,Late
ST03024,2025-12-02,Late
ST02793,2025-09-18,Absent
ST03584,2025-09-08,Present
ST02421,2025-09-05,Present
ST01222,2025-10-05,Absent
ST04815,2025-09-19,Absent
ST03426,2025-11-28,Absent
ST01223,2025-11-16,Present
ST01078,2025-11-20,Present
ST01781,2025-12-01,Late
ST02324,2025-09-25,Absent
ST02509,2025-09-03,Absent
ST02551,2025-09-06,Absent
ST01675,2025-12-09,Late
ST04631,2025-09-21,Late
ST02110,2025-09-13,Late
ST01177,2025-10-01,Present
ST02066,2025-11-20,Absent
ST00224,2025-09-21,Late
ST03451,2025-10-10,Present
ST00585,2025-11-09,Present
ST01711,2025-11-19,Absent
ST03894,2025-10-11,Late
ST01497,2025-09-07,Absent
ST03711,2025-11-16,Late
ST01606,2025-11-25,Late
ST01385,2025-12-02,Absent
ST02658,2025-09-14,Present
ST02908,2025-09-28,Absent
ST00523,2025-12-30,Present
ST02371,2025-12-21,Absent
ST04048,2025-10-21,Absent
ST03154,2025-11-28,Absent
ST02967,2025-10-24,Absent
ST01430,2025-11-27,Present
ST01858,2025-11-15,Late
ST00937,2025-09-24,Present
ST00378,2025-10-23,Absent
ST04979,2025-12-08,Late
ST01941,2025-09-05,Absent
ST02397,2025-09-06,Present
ST00619,2025-10-01,Absent
ST03765,2025-12-19,Present
ST03562,2025-09-20,Late
ST00763,2025-10-04,Late
ST03690,2025-12-15,Present
ST01500,2025-10-23,Late
ST02533,2025-10-27,Absent
ST03338,2025-12-20,Absent
ST04833,2025-12-28,Present
ST02935,2025-11-27,Absent
ST02194,2025-11-12,Late
ST02349,2025-09-03,Late
ST01190,2025-09-18,Late
ST03540,2025-12-14,Late
ST01952,2025-11-28,Present
ST02386,2025-11-29,Late
ST02020,2025-10-03,Absent
ST01336,2025-09-03,Absent
ST01411,2025-09-23,Absent
ST01220,2025-11-27,Late
ST02573,2025-10-29,Absent
ST04314,2025-12-02,Late
ST04170,2025-09-17,Present
ST02233,2025-12-24,Present
ST01592,2025-09-08,Late
ST02613,2025-11-30,Late
ST02762,2025-12-30,Late
ST03104,2025-11-20,Late
ST03691,2025-09-10,Present
ST00579,2025-09-07,Late
ST03791,2025-12-17,Absent
ST02195,2025-12-12,Present
ST00777,2025-12-16,Present
ST04368,2025-11-25,Absent
ST03134,2025-11-07,Present
ST04092,2025-09-04,Present
ST01118,2025-09-16,Late
ST00132,2025-09-15,Absent
ST00046,2025-10-27,Absent
ST00656,2025-11-20,Late
ST01202,2025-12-22,Absent
ST01283,2025-11-25,Late
ST04910,2025-10-15,Absent
ST00185,2025-09-03,Present
ST02443,2025-11-20,Absent
ST00286,2025-09-03,Late
ST00057,2025-10-22,Present
ST02847,2025-10-14,Late
ST03880,2025-09-10,Absent
ST03961,2025-11-29,Late
ST02966,2025-12-07,Present
ST04392,2025-12-08,Late
ST02160,2025-09-23,Absent
ST00634,2025-11-27,Absent
ST02840,2025-10-14,Present
ST04450,2025-12-25,Present
ST03614,2025-10-09,Present
ST02303,2025-12-03,Late
ST03547,2025-09-15,Present
ST01012,2025-11-16,Late
ST03991,2025-11-05,Present
ST04529,2025-11-25,Present
ST03609,2025-09-26,Absent
ST02231,2025-11-04,Late
ST03778,2025-10-25,Present
ST03006,2025-10-06,Late
ST03593,2025-09-11,Absent
ST04938,2025-11-27,Late
ST02865,2025-11-23,Absent
ST03350,2025-12-24,Late
ST01948,2025-11-07,Late
ST02829,2025-12-10,Late
ST02504,2025-09-05,Late
ST04598,2025-11-20,Present
ST02871,2025-11-14,Present
ST02806,2025-09-21,Late
ST04749,2025-11-19,Late
ST03353,2025-10-30,Late
ST03417,2025-09-26,Late
ST01556,2025-11-21,Absent
ST00162,2025-12-28,Absent
ST01362,2025-12-15,Present
ST00624,2025-10-10,Late
ST04354,2025-12-17,Late
ST02991,2025-12-14,Absent
ST01000,2025-10-11,Absent
ST01946,2025-11-15,Absent
ST03157,2025-12-27,Late
ST04665,2025-11-16,Late
ST04372,2025-09-12,Late
ST04783,2025-09-27,Absent
ST03416,2025-12-25,Absent
ST03292,2025-12-27,Late
ST04252,2025-11-12,Present
ST02906,2025-12-06,Absent
ST00161,2025-10-03,Absent
ST00152,2025-12-04,Late
ST04313,2025-10-22,Absent
ST00346,2025-12-20,Absent
ST01512,2025-09-13,Absent
ST02154,2025-10-17,Present
ST03030,2025-11-14,Absent
ST00756,2025-12-26,Late
ST04719,2025-11-07,Late
ST01854,2025-10-10,Absent
ST01620,2025-09-28,Absent
ST02053,2025-12-25,Late
ST03406,2025-10-23,Present
ST00185,2025-11-20,Present
ST00246,2025-12-11,Late
ST00237,2025-09-29,Late
ST00767,2025-10-23,Late
ST03019,2025-10-18,Absent
ST03711,2025-12-02,Present
ST03818,2025-09-13,Late
ST03256,2025-09-23,Late
ST03942,2025-10-10,Late
ST02472,2025-11-26,Late
ST01467,2025-12-20,Present
ST03914,2025-11-28,Absent
ST00500,2025-10-26,Present
ST04079,2025-11-14,Present
ST00909,2025-12-18,Late
ST03920,2025-12-19,Absent
ST01208,2025-10-15,Late
ST03254,2025-11-05,Absent
ST02586,2025-10-30,Late
ST01300,2025-10-25,Absent
ST01591,2025-10-03,Present
ST04745,2025-12-08,Late
ST03173,2025-11-28,Present
ST00443,2025-11-22,Absent
ST03795,2025-11-12,Absent
ST04523,2025-09-17,Absent
ST04065,2025-10-06,Late
ST02967,2025-12-11,Late
ST00209,2025-11-20,Late
ST02538,2025-11-19,Late
ST01763,2025-09-20,Late
ST04365,2025-11-30,Absent
ST01798,2025-10-12,Absent
ST04574,2025-09-20,Absent
ST04952,2025-10-22,Present
ST00744,2025-11-20,Absent
ST00345,2025-09-11,Present
ST03819,2025-12-16,Absent
ST04589,2025-12-01,Absent
ST04165,2025-09-26,Late
ST04413,2025-12-02,Present
ST03602,2025-12-05,Present
